date,state,url,notes
2020-03-31,PA,https://twitter.com/SespaPara/status/1245101952834379776,Município dos casos: https://twitter.com/SespaPara/status/1245099259436896256
2020-04-01,PA,https://twitter.com/SespaPara/status/1245352510098989056,
2020-04-01,PA,https://twitter.com/SespaPara/status/1245404541207674881,Primeira morte
2020-04-01,PA,https://twitter.com/SespaPara/status/1245466015238180871,Totalização de casos em 41
2020-04-02,PA,https://twitter.com/SespaPara/status/1245705861953175554,
2020-04-02,PA,https://twitter.com/SespaPara/status/1245799289886068741,Mais 3 casos
2020-04-02,PA,https://twitter.com/SespaPara/status/1245833924854636546,Mais 1 caso
2020-04-03,PA,https://twitter.com/SespaPara/status/1246063634083655680,
2020-04-03,PA,https://twitter.com/SespaPara/status/1246194091551010817,Mais 15 casos
2020-04-03,PA,https://twitter.com/SespaPara/status/1246203212094484485,Mais 9 casos
2020-04-04,PA,https://twitter.com/SespaPara/status/1246439979280150535,Mais 3 casos
2020-04-04,PA,https://twitter.com/SespaPara/status/1246560415905206272,Mais 2 casos
2020-04-04,PA,https://twitter.com/SespaPara/status/1246578830829064193,Mais 2 casos
2020-04-05,PA,https://twitter.com/SespaPara/status/1246805295977959425,"Mais 4 casos, total 86"
2020-04-06,PA,https://twitter.com/SespaPara/status/1247003949112209410,
2020-04-06,PA,https://twitter.com/SespaPara/status/1247201701381144576,Mais um caso
2020-04-06,PA,https://twitter.com/SespaPara/status/1247232508317642760,Mais uma morte
2020-04-06,PA,https://twitter.com/SespaPara/status/1247245654914674693,Mais dois casos
2020-04-06,PA,https://twitter.com/SespaPara/status/1247287553264410624,Mais 17 casos
2020-04-06,PA,https://twitter.com/SespaPara/status/1247290329952399361,Mais um óbito
2020-04-07,PA,https://twitter.com/SespaPara/status/1247608220396462081,Mais seis casos
2020-04-07,PA,https://twitter.com/SespaPara/status/1247626295170732033,Mais 16 casos
2020-04-07,PA,https://twitter.com/SespaPara/status/1247642580784988161,Mais 9 casos
2020-04-08,PA,https://twitter.com/SespaPara/status/1247848954924019712,Um óbito
2020-04-08,PA,https://twitter.com/SespaPara/status/1247996809642991618,
2020-04-09,PA,https://twitter.com/SespaPara/status/1248289630652416002,"Mais três casos, sendo um óbito"
2020-04-09,PA,https://twitter.com/SespaPara/status/1248381852743688195,Mais um caso
2020-04-09,PA,https://twitter.com/SespaPara/status/1248402942492729344,
2020-04-10,PA,https://twitter.com/SespaPara/status/1248631412510674944,Um óbito
2020-04-10,PA,https://twitter.com/SespaPara/status/1248633291990872067,Um óbito
2020-04-10,PA,https://twitter.com/SespaPara/status/1248707723639894016,Mais 27 casos
2020-04-10,PA,https://twitter.com/SespaPara/status/1248758066683744262,Mais 21casos
2020-04-11,PA,https://twitter.com/SespaPara/status/1248987902605959174,Um óbito
2020-04-11,PA,https://twitter.com/SespaPara/status/1249010354538991619,Um óbito
2020-04-11,PA,https://twitter.com/SespaPara/status/1249128891714809858,Mais 19 casos
2020-04-11,PA,https://twitter.com/SespaPara/status/1249138772119359490,Mais 1 caso
2020-04-11,PA,https://twitter.com/SespaPara/status/1249158610271297537,Retificação do município de um óbito
2020-04-11,PA,https://twitter.com/SespaPara/status/1249141432004358144,Totalização do dia
2020-04-11,PA,https://twitter.com/SespaPara/status/1249365020611403776,"Atualização de casos por município, sem alteração do total"
2020-04-12,PA,https://twitter.com/SespaPara/status/1249365568832012289,Mais dois óbitos
2020-04-12,PA,https://twitter.com/SespaPara/status/1249424945937035265,Mais 14 casos
2020-04-12,PA,https://twitter.com/SespaPara/status/1249443288031133696,Masi um óbito
2020-04-12,PA,https://twitter.com/SespaPara/status/1249509784056971269,Mais 8 casos
2020-04-12,PA,https://twitter.com/SespaPara/status/1249511550152585216,Total do estado
2020-04-13,PA,https://twitter.com/SespaPara/status/1249873808678363141,Novos casos
2020-04-13,PA,http://www.saude.pa.gov.br/2020/04/13/nota-informativa-coronavirus-49/,Total do estado
2020-04-14,PA,https://twitter.com/SespaPara/status/1250095724580265993,3 óbitos
2020-04-14,PA,https://twitter.com/SespaPara/status/1250244372291076098,4 óbitos
2020-04-14,PA,https://twitter.com/SespaPara/status/1250248857532932096,Mais 74 casos 
2020-04-14,PA,https://twitter.com/SespaPara/status/1250252584029429760,Totalização do dia
2020-04-15,PA,https://twitter.com/SespaPara/status/1250611110383845376,Totalização do dia
2020-04-15,PA,https://twitter.com/SespaPara/status/1250609256568696835,Detalhes novos casos nos municípios
2020-04-16,PA,https://twitter.com/SespaPara/status/1250995820507344896,Cinco óbitos
2020-04-16,PA,https://twitter.com/SespaPara/status/1251001077715132416,70 casos com município
2020-04-16,PA,https://twitter.com/SespaPara/status/1251002137515036672,Totalização do dia
2020-04-17,PA,https://twitter.com/SespaPara/status/1251280233526898688,6 óbitos
2020-04-17,PA,https://twitter.com/SespaPara/status/1251288924292558851,70 casos com município
2020-04-17,PA,https://www.covid-19.pa.gov.br/#/,Totalização do dia - Dash 20:19
2020-03-18,PI,http://www.saude.pi.gov.br/noticias/2020-03-18/9596/evangelina-rosa-se-prepara-para-possiveis-caso-de-covid-19-e-toma-medidas-de-prevencao.html,zero casos no dia 18
2020-03-19,PI,https://www.youtube.com/watch?time_continue=2&v=y0PcDyPxx48&feature=emb_logo,3 casos no dia 19
2020-03-20,PI,http://www.saude.pi.gov.br/noticias/2020-03-20/9604/numero-de-casos-confirmados-do-covid-19-no-piaui-sobem-para-quatro.html,4 casos no dia 20
2020-03-21,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,https://cidadeverde.com/coronavirus/104623/sobe-para-129-casos-suspeitos-de-covid-19-no-piaui-56-sao-mulheres
2020-03-22,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,https://g1.globo.com/pi/piaui/noticia/2020/03/22/sobe-para-6-o-numero-de-casos-confirmados-de-coronavirus-no-piaui-suspeitos-sao-117.ghtml
2020-03-23,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/mapa_covid-19.asp
2020-03-24,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/mapa_covid-19.asp
2020-03-25,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,
2020-03-26,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,"http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/mapa_covid-19.asp,http://www.saude.pi.gov.br/noticias/2020-03-28/9631/governo-intensifica-monitoramento-de-municipios-com-casos-confirmados-de-covid-19.html"
2020-03-27,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,"http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/mapa_covid-19.asp, https://www.google.com/amp/s/g1.globo.com/google/amp/pi/piaui/noticia/2020/03/28/piaui-registra-primeira-morte-pelo-novo-coronavirus-diz-sesapi.ghtml"
2020-03-28,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/mapa_covid-19.asp,
2020-03-29,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/mapa/result_covid-19.asp,
2020-03-29,PI,https://twitter.com/saudegovpi/status/1244419960543367174,http://www.fms.teresina.pi.gov.br/noticia/3212/teresina-confirma-duas-mortes-pela-covid-19
2020-03-30,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/EpidemiologicoCievsCovid-19.pdf,
2020-03-31,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/EpidemiologicoCievsCovid-19-31-03-2020.pdf,
2020-04-01,PI,https://twitter.com/GovernodoPi/status/1245463575587676160,
2020-04-01,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,
2020-04-02,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,
2020-04-02,PI,https://twitter.com/saudegovpi/status/1245846860117479424,
2020-04-03,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/EpidemiologicoCievsCovid-19-03-04-2020.pdf,
2020-04-04,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,
2020-04-04,PI,https://twitter.com/saudegovpi/status/1246552404469956608,
2020-04-05,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,
2020-04-05,PI,https://twitter.com/saudegovpi/status/1246911099502460929,
2020-04-06,PI,https://twitter.com/saudegovpi/status/1247293159219978240,
2020-04-06,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,
2020-04-07,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,
2020-04-07,PI,https://twitter.com/saudegovpi/status/1247653241581641728,https://cidadeverde.com/coronavirus/105580/piaui-tem-quinta-morte-por-covid-19-e-chega-a-31-casos-confirmados
2020-04-08,PI,https://twitter.com/saudegovpi/status/1248046231999438849,
2020-04-08,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,https://cidadeverde.com/coronavirus/105647/sesapi-confirma-38-casos-de-covid-19-e-6-morte-no-piaui-vitima-e-de-teresina
2020-04-09,PI,https://twitter.com/saudegovpi/status/1248388621939302402,
2020-04-09,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,https://g1.globo.com/pi/piaui/noticia/2020/04/09/numero-de-casos-confirmados-de-coronavirus-sobe-para-40-no-piaui-sete-obitos-sao-registrados.ghtml
2020-04-10,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/EpidemiologicoCievsCovid-19-10-04-2020.pdf,
2020-04-11,PI,https://twitter.com/saudegovpi/status/1249145521853345793,
2020-04-12,PI,https://twitter.com/saudegovpi/status/1249291935816261633,
2020-04-12,PI,https://twitter.com/saudegovpi/status/1249466860682334208,
2020-04-13,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,https://g1.globo.com/pi/piaui/noticia/2020/04/13/idoso-de-63-anos-morre-com-covid-19-e-e-o-8o-obito-por-coronavirus-no-piaui.ghtml
2020-04-14,PI,http://portal.saude.pi.gov.br/2020/inf_saude/epidemiologia/covid-19/boletim/result_covid-19.asp,
2020-04-15,PI,https://twitter.com/saudegovpi/status/1250568198979715075,
2020-04-16,PI,https://datastudio.google.com/u/0/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
2020-04-16,PI,https://twitter.com/saudegovpi/status/1250917292063576065/photo/1,
2020-04-17,PI,https://twitter.com/saudegovpi/status/1251292032754122754/photo/1,
2020-04-17,PI,https://datastudio.google.com/u/0/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
2020-02-27,PE,http://www.pe.gov.br/b/21987,
2020-02-28,PE,http://www.pe.gov.br/b/22005,
2020-02-28,PE,http://portal.saude.pe.gov.br/noticias/secretaria-executiva-de-vigilancia-em-saude/ses-pe-descarta-5-casos-de-covid-19,
2020-03-02,PE,http://www.pe.gov.br/b/22018,
2020-03-03,PE,http://www.pe.gov.br/b/22023,
2020-03-04,PE,http://www.pe.gov.br/b/22034,
2020-03-05,PE,http://www.pe.gov.br/b/22052,
2020-03-09,PE,http://www.pe.gov.br/b/22054,
2020-03-09,PE,http://www.pe.gov.br/b/22062,
2020-03-11,PE,http://www.pe.gov.br/b/22074,
2020-03-12,PE,http://www.pe.gov.br/b/22094,
2020-03-16,PE,http://www.pe.gov.br/b/22117,"Não há boletins divulgados para os dias 13, 14 e 15."
2020-03-17,PE,http://www.pe.gov.br/b/22126,
2020-03-18,PE,http://www.pe.gov.br/b/22138,"No dia 17, a SES reportou 2 casos em Jaboatão dos Guararapes. No dia 18, a SES reportou 1 caso em Jaboatão dos Guararapes. Não ficou claro como esse segundo caso na cidade passou a ser contabilizado. A próxima planilha com o detalhamento divulgado, no dia 21, aponta 3 casos em Jaboatão dos Guararapes."
2020-03-19,PE,http://www.pe.gov.br/b/22159,"No dia 19, a SES reportou 28 casos. Mas a planilha com o detalhamento por municípios não foi divulgada no site."
2020-03-20,PE,http://www.pe.gov.br/b/22168,"No dia 20, a SES reportou 31 casos. Mas a planilha com o detalhamento por municípios não foi divulgada no site."
2020-03-21,PE,http://www.pe.gov.br/b/22176,
2020-03-22,PE,http://www.pe.gov.br/b/22178,"No dia 22, a SES reportou 37 casos em um boletim enviado por PDF, que ainda não foi publicado no site"
2020-03-23,PE,http://www.pe.gov.br/b/22189,
2020-03-24,PE,http://www.pe.gov.br/b/22198,
2020-03-25,PE,http://www.pe.gov.br/b/22214,"No dia 25, a SES reportou 46 casos em um boletim enviado por PDF disponível em: https://www.dropbox.com/s/2m6wu1hq8w7ljuq/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2025.03.pdf?dl=0"
2020-03-26,PE,https://youtu.be/cH9VxzMO3jU,Informações divulgadas em live. Aguardando boletim
2020-03-26,PE,http://www.pe.gov.br/b/22234,"No dia 27, a SES reportou 57 casos e 4 mortes por Covid-19. Aguardando detalhamento por município"
2020-03-27,PE,https://www.dropbox.com/s/xz3ldztxukni8ye/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2027.03.pdf?dl=0,https://12ad4c92-89c7-4218-9e11-0ee136fa4b92.filesusr.com/ugd/3293a8_03e6f16c13424ab9872aaf30bb0a73b0.pdf
2020-03-28,PE,https://www.dropbox.com/home?preview=28.03_BOLETIM+COVID-19_SES_PE.pdf,"No dia 28/03, a SES reportou 68 casos e 5 óbitos por Covid-19"
2020-03-29,PE,https://www.dropbox.com/s/fx1013506ainpu9/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2029.03.pdf?dl=0,
2020-03-30,PE,https://www.dropbox.com/s/mu9ly5ufbi0pk31/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2030.03.pdf?dl=0,https://youtu.be/lxLYLVGxdkw
2020-03-31,PE,https://www.dropbox.com/h?preview=31.03_BOLETIM+COVID-19_SES_PE.pdf,
2020-04-01,PE,http://www.pe.gov.br/b/22277,
2020-04-02,PE,http://www.pe.gov.br/b/22290,
2020-04-03,PE,https://www.dropbox.com/s/rsroqmj8wd2mnrl/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2003.04.pdf?dl=0,
2020-04-04,PE,http://www.pe.gov.br/b/22306,
2020-04-05,PE,http://www.pe.gov.br/b/22309,
2020-04-06,PE,https://www.dropbox.com/h?preview=02.04+_+BOLETIM+COVID-19_SES_PE.pdf,
2020-04-07,PE,https://www.dropbox.com/s/a1rtj69beth6e9z/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2007.04.pdf?dl=0,Boletim enviado pela SES por e-mail registrava apenas um caso no município de Salgueiro. Já o boletim registrado no dropbox do próprio governo era 3 casos https://www.dropbox.com/s/frgk6167rwymgzt/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2008.04.pdf?dl=0
2020-04-08,PE,https://www.dropbox.com/home/PE?preview=08.04+-+BOLETIM+COVID-19_SES_PE.pdf,
2020-04-09,PE,https://www.dropbox.com/s/3wlyzmi7iy2s692/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2009.04.pdf?dl=0,
2020-04-10,PE,https://www.dropbox.com/s/jes535sxczq9x4c/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2010.04.pdf?dl=0,
2020-04-12,PE,https://www.dropbox.com/s/3qk29vhbyft5439/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2012.04.pdf?dl=0,
2020-04-13,PE,https://www.dropbox.com/s/m7n87vstkrf58mz/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2013.04.pdf?dl=0,
2020-04-14,PE,https://www.dropbox.com/s/fenk9s2xfqe2ppx/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2014.04.pdf?dl=0,
2020-04-15,PE,https://drive.google.com/file/d/1QDDVCuTJHVg_6nEs9-cGzzacd6yd3I-V/view,
2020-04-16,PE,https://www.dropbox.com/s/yf7cjq6ztk9rtrg/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2016.04.pdf?dl=0,
2020-03-05,RJ,https://www.saude.rj.gov.br/noticias/2020/03/primeiro-caso-do-novo-coronavirus-e-confirmado-no-estado-do-rio,
2020-03-06,RJ,https://www.saude.rj.gov.br/noticias/2020/03/ses-confirma-o-segundo-caso-do-novo-coronavirus-no-rio-de-janeiro,
2020-03-08,RJ,https://www.saude.rj.gov.br/noticias/2020/03/ses-confirma-o-terceiro-caso-do-novo-coronavirus-no-estado,
2020-03-12,RJ,https://www.saude.rj.gov.br/noticias/2020/03/ses-confirma-caso-de-transmissao-local-de-coronavirus,
2020-03-13,RJ,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-1303-19-casos-confirmados-e-228-suspeitos-no-rj,
2020-03-15,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-15-03-24-casos-confirmados-e-95-suspeitos-no-rj/,
2020-03-16,RJ,https://www.saude.rj.gov.br/noticias/2020/03/coronavirus-ses-confirma-o-25-caso-e-paciente-esta-em-estado-gravissimo,
2020-03-18,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-18-03-atualizado-63-casos-confirmados-no-rj/,
2020-03-19,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-19-03-66-casos-confirmados-no-rj/,
2020-03-21,RJ,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2003-109-casos-confirmados-no-rj,
2020-03-22,RJ,https://www.saude.rj.gov.br/noticias/2020/03/boletim-coronavirus-2203-3-obitos-186-casos-confirmados-e-10-mortes-em-investigacao-no-rj,
2020-03-23,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-23-03-4-obitos-e-233-casos-confirmados-no-rio/,
2020-03-24,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-24-03-6-obitos-e-305-casos-confirmados-no-rj/,
2020-03-25,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-25-03-8-obitos-e-370-casos-confirmados-no-rj/,
2020-03-26,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-26-03-9-obitos-e-421-casos-confirmados-no-rj/,
2020-03-27,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-27-03-10-obitos-e-493-casos-confirmados-no-rj/,
2020-03-28,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-28-03-13-obitos-e-558-casos-confirmados-no-rj/,
2020-03-29,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-29-03-17-obitos-e-600-casos-confirmados-no-rj/,
2020-03-30,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-30-03-18-obitos-e-657-casos-confirmados-no-rj/,
2020-03-31,RJ,http://painel.saude.rj.gov.br/MicroStrategyLibrary/app/D7D7C6EE494B6C054B21A08F44420305/B14AF1A34D1043BA22DAFFA0993C7CF5/WDD98796A24CC4FA5BBA1980848D325A7--K46,painel não libera totais municipais
2020-04-01,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-01-04-28-obitos-e-832-casos-confirmados-no-rj/,
2020-04-02,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-02-04-41-obitos-e-992-casos-confirmados-no-rj/,São Gonçalo tem 1 caso a menos que ontem
2020-04-03,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-03-04-47-obitos-e-1-074-casos-confirmados-no-rj/,"Mesquita tem 0 casos, mas em 02/04 tinha 1 caso"
2020-04-04,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-04-04-58-obitos-e-1-246-casos-confirmados-no-rj/,"Morte de Belford Roxo com erro na contagem (1 morte nova, total de 2 mortes)"
2020-04-05,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-05-04-64-obitos-e-1-394-casos-confirmados-no-rj/,
2020-04-06,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-06-04-71-obitos-e-1-461-casos-confirmados-no-rj/,"Trajano de Moraes com 0 casos, ontem tinham 1"
2020-04-07,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-07-04-89-obitos-e-1-688-casos-confirmados-no-rj/,OK
2020-04-08,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-08-04-106-obitos-e-1-938-casos-confirmados-no-rj/,OK
2020-04-09,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-09-04-122-obitos-e-2-216-casos-confirmados-no-rj/,OK
2020-04-10,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-10-04-147-obitos-e-2-464-casos-confirmados-no-rj/,OK
2020-04-11,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-11-04-155-obitos-e-2-607-casos-confirmados-no-rj/,OK
2020-04-12,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-12-04-170-obitos-e-2-855-casos-confirmados-no-rj/,OK
2020-04-13,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-13-04-182-obitos-e-3-221-casos-confirmados-no-rj/,OK
2020-04-14,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-14-04-224-obitos-e-3-410-casos-confirmados-no-rj-2/,OK
2020-04-15,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-15-04-265-obitos-e-3-743-casos-confirmados-no-rj/,OK
2020-04-16,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-16-04-301-obitos-e-3-944-casos-confirmados-no-rj/,
2020-04-17,RJ,https://coronavirus.rj.gov.br/boletim/boletim-coronavirus-17-04-341-obitos-e-4-349-casos-confirmados-no-rj/,OK
2020-02-26,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/governo-de-sp-cria-centro-de-contingencia-do-coronavirus,
2020-02-27,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-85-casos-suspeitos-de-coronavirus,
2020-02-28,SP,http://www.saopaulo.sp.gov.br/spnoticias/sp-registra-66-casos-suspeitos-de-coronavirus/,
2020-02-29,SP,http://www.saopaulo.sp.gov.br/ultimas-noticias/brasil-confirma-2o-caso-importado-de-coronavirus/,
2020-03-01,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-136-casos-suspeitos-de-coronavirus,
2020-03-02,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-163-casos-suspeitos-de-coronavirus,
2020-03-03,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-130-casos-suspeitos-de-coronavirus,
2020-03-04,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-3-casos-confirmados-para-coronavirus-na-capital,
2020-03-05,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-6-casos-confirmados-para-coronavirus-na-capital,
2020-03-06,SP,http://www.saopaulo.sp.gov.br/spnoticias/sp-registra-10-casos-confirmados-para-coronavirus-na-capital/,
2020-03-07,SP,http://www.saopaulo.sp.gov.br/spnoticias/sp-registra-13-casos-confirmados-para-coronavirus/,
2020-03-08,SP,http://www.saopaulo.sp.gov.br/spnoticias/sp-registra-16-casos-confirmados-para-coronavirus/,
2020-03-09,SP,http://www.saopaulo.sp.gov.br/spnoticias/sao-paulo-mantem-16-casos-confirmados-para-coronavirus/,
2020-03-10,SP,http://www.saopaulo.sp.gov.br/spnoticias/sp-registra-19-casos-confirmados-para-coronavirus/,
2020-03-11,SP,http://saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-30-casos-confirmados-para-coronavirus,
2020-03-12,SP,http://www.saopaulo.sp.gov.br/sala-de-imprensa/release/sp-ira-ampliar-enfrentamento-ao-coronavirus-com-mil-novos-leitos-de-uti/,
2020-03-14,SP,http://www.saopaulo.sp.gov.br/spnoticias/sao-paulo-registra-65-casos-confirmados-para-coronavirus/,
2020-03-16,SP,http://www.saude.sp.gov.br/ses/perfil/cidadao/homepage/destaques/sp-registra-152-casos-confirmados-para-coronavirus,
2020-03-17,SP,http://www.saopaulo.sp.gov.br/spnoticias/capital-registra-primeiro-obito-relacionado-a-covid-19/,
2020-03-18,SP,http://www.saopaulo.sp.gov.br/spnoticias/estado-de-sp-registra-mais-3-mortes-por-coronavirus/,
2020-03-19,SP,http://www.saopaulo.sp.gov.br/spnoticias/capital-registra-5-mortes-relacionadas-ao-novo-coronavirus/,
2020-03-20,SP,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus2003_27situacao_epidemiologica.pdf,
2020-03-21,SP,https://www.saopaulo.sp.gov.br/ultimas-noticias/ao-vivo-governo-de-sp-anuncia-novas-medidas-para-combate-ao-coronavirus-no-estado/,
2020-03-22,SP,https://www.saopaulo.sp.gov.br/spnoticias/estado-de-sao-paulo-registra-22-obitos-relacionados-a-covid-19/,
2020-03-23,SP,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus2303_28situacao_epidemiologica.pdf,
2020-03-24,SP,http://www.portaldenoticias.saude.sp.gov.br/sp-registra-40-obitos-relacionados-a-covid-19/,"Neste dia o boletim não abriu por município, entrei em contato com a secretaria, mas por enquanto nada. Por hora vamos deixar apagado no nivel de municipios confirmados e obitos"
2020-03-25,SP,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus2503_30situacao_epidemiologica.pdf,e-mail recebido pelo Turicas
2020-03-26,SP,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus2603_31situacao_epidemiologica.pdf,A secretaria respondeu que faltou mesmo Ferraz de Vasconcelos
2020-03-27,SP,http://www.saude.sp.gov.br/resources/cve-centro-de-vigilancia-epidemiologica/areas-de-vigilancia/doencas-de-transmissao-respiratoria/coronavirus/coronavirus2703_32situacao_epidemiologica.pdf,"A secretaria respondeu o seguinte, quanto a números inconsistentes: É possível que tenha havido ajuste de endereço. É comum. As pessoas as vezes colocam dado de um parente... depois verificam e descobrem que moram em outro município"
2020-03-28,SP,https://www.seade.gov.br/coronavirus/,Somente números totais do estado foram fornecidos
